"trip_id,stop_id,stop_sequence,arrival_time,departure_time"
"B1_trip_47,B1_213,4,08:00:00,08:00:00"
"B1_trip_47,B1_114,5,08:00:00,08:00:00"
"B1_trip_47,B1_61,6,08:00:00,08:00:00"
"B1_trip_47,B1_6,7,08:00:00,08:00:00"
"B1_trip_48,B1_173,1,08:00:00,08:00:00"
"B1_trip_48,B1_179,2,08:00:00,08:00:00"
"B1_trip_48,B1_129,3,08:00:00,08:00:00"
"B1_trip_48,B1_191,4,08:00:00,08:00:00"
"B1_trip_48,B1_23,5,08:00:00,08:00:00"
"B1_trip_48,B1_190,6,08:00:00,08:00:00"
"B1_trip_48,B1_121,7,08:00:00,08:00:00"
"B1_trip_48,B1_53,8,08:00:00,08:00:00"
"B1_trip_49,B1_337,1,08:00:00,08:00:00"
"B1_trip_49,B1_192,2,08:00:00,08:00:00"
"B1_trip_49,B1_330,3,08:00:00,08:00:00"
"B1_trip_49,B1_208,4,08:00:00,08:00:00"
"B1_trip_49,B1_81,5,08:00:00,08:00:00"
"B1_trip_49,B1_258,6,08:00:00,08:00:00"
"B1_trip_49,B1_155,7,08:00:00,08:00:00"
"B1_trip_49,B1_114,8,08:00:00,08:00:00"
"B1_trip_49,B1_168,9,08:00:00,08:00:00"
"B1_trip_49,B1_169,10,08:00:00,08:00:00"
"B1_trip_5,B1_337,1,08:00:00,08:00:00"
"B1_trip_5,B1_27,2,08:00:00,08:00:00"
"B1_trip_5,B1_192,3,08:00:00,08:00:00"
"B1_trip_5,B1_204,4,08:00:00,08:00:00"
"B1_trip_5,B1_90,5,08:00:00,08:00:00"
"B1_trip_5,B1_81,6,08:00:00,08:00:00"
"B1_trip_5,B1_155,7,08:00:00,08:00:00"
"B1_trip_5,B1_234,8,08:00:00,08:00:00"
"B1_trip_5,B1_262,9,08:00:00,08:00:00"
"B1_trip_5,B1_150,10,08:00:00,08:00:00"
"B1_trip_5,B1_182,11,08:00:00,08:00:00"
"B1_trip_50,B1_337,1,08:00:00,08:00:00"
"B1_trip_50,B1_27,2,08:00:00,08:00:00"
"B1_trip_50,B1_330,3,08:00:00,08:00:00"
"B1_trip_50,B1_208,4,08:00:00,08:00:00"
"B1_trip_50,B1_140,5,08:00:00,08:00:00"
"B1_trip_50,B1_189,6,08:00:00,08:00:00"
"B1_trip_50,B1_150,7,08:00:00,08:00:00"
"B1_trip_50,B1_125,8,08:00:00,08:00:00"
"B1_trip_50,B1_61,9,08:00:00,08:00:00"
"B1_trip_50,B1_33,10,08:00:00,08:00:00"
"B1_trip_505,B1_20,1,08:00:00,08:00:00"
"B1_trip_505,B1_161,2,08:00:00,08:00:00"
"B1_trip_505,B1_213,3,08:00:00,08:00:00"
"B1_trip_505,B1_188,4,08:00:00,08:00:00"
"B1_trip_505,B1_81,5,08:00:00,08:00:00"
"B1_trip_505,B1_208,6,08:00:00,08:00:00"
"B1_trip_505,B1_143,7,08:00:00,08:00:00"
"B1_trip_505,B1_113,8,08:00:00,08:00:00"
"B1_trip_505,B1_298,9,08:00:00,08:00:00"
"B1_trip_505,B1_107,10,08:00:00,08:00:00"
"B1_trip_505,B1_139,11,08:00:00,08:00:00"
"B1_trip_505,B1_205,12,08:00:00,08:00:00"
"B1_trip_51,B1_101,1,08:00:00,08:00:00"
"B1_trip_51,B1_76,2,08:00:00,08:00:00"
"B1_trip_51,B1_161,3,08:00:00,08:00:00"
"B1_trip_51,B1_335,4,08:00:00,08:00:00"
"B1_trip_51,B1_81,5,08:00:00,08:00:00"
"B1_trip_51,B1_121,6,08:00:00,08:00:00"
"B1_trip_51,B1_112,7,08:00:00,08:00:00"
"B1_trip_51,B1_27,8,08:00:00,08:00:00"
"B1_trip_51,B1_337,9,08:00:00,08:00:00"
"B1_trip_52,B1_260,1,08:00:00,08:00:00"
"B1_trip_52,B1_337,2,08:00:00,08:00:00"
"B1_trip_52,B1_27,3,08:00:00,08:00:00"
"B1_trip_52,B1_192,4,08:00:00,08:00:00"
"B1_trip_52,B1_8,5,08:00:00,08:00:00"
"B1_trip_52,B1_298,6,08:00:00,08:00:00"
"B1_trip_52,B1_113,7,08:00:00,08:00:00"
"B1_trip_52,B1_127,8,08:00:00,08:00:00"
"B1_trip_52,B1_292,9,08:00:00,08:00:00"
"B1_trip_53,B1_260,1,08:00:00,08:00:00"
"B1_trip_53,B1_337,2,08:00:00,08:00:00"
"B1_trip_53,B1_27,3,08:00:00,08:00:00"
"B1_trip_53,B1_112,4,08:00:00,08:00:00"
"B1_trip_53,B1_38,5,08:00:00,08:00:00"
"B1_trip_53,B1_330,6,08:00:00,08:00:00"
"B1_trip_53,B1_208,7,08:00:00,08:00:00"
"B1_trip_53,B1_140,8,08:00:00,08:00:00"
"B1_trip_53,B1_168,9,08:00:00,08:00:00"
"B1_trip_53,B1_124,10,08:00:00,08:00:00"
"B1_trip_555,B1_163,1,08:00:00,08:00:00"
"B1_trip_555,B1_67,2,08:00:00,08:00:00"
"B1_trip_555,B1_45,3,08:00:00,08:00:00"
"B1_trip_555,B1_161,4,08:00:00,08:00:00"
"B1_trip_555,B1_157,5,08:00:00,08:00:00"
"B1_trip_555,B1_135,6,08:00:00,08:00:00"
"B1_trip_56,B1_184,1,08:00:00,08:00:00"
"B1_trip_56,B1_191,2,08:00:00,08:00:00"
"B1_trip_56,B1_23,3,08:00:00,08:00:00"
"B1_trip_56,B1_268,4,08:00:00,08:00:00"
"B1_trip_56,B1_90,5,08:00:00,08:00:00"
"B1_trip_56,B1_81,6,08:00:00,08:00:00"
"B1_trip_56,B1_222,7,08:00:00,08:00:00"
"B1_trip_56,B1_40,8,08:00:00,08:00:00"
"B1_trip_56,B1_150,9,08:00:00,08:00:00"
"B1_trip_56,B1_182,10,08:00:00,08:00:00"
"B1_trip_57,B1_260,1,08:00:00,08:00:00"
"B1_trip_57,B1_337,2,08:00:00,08:00:00"
"B1_trip_57,B1_268,3,08:00:00,08:00:00"
"B1_trip_57,B1_30,4,08:00:00,08:00:00"
"B1_trip_57,B1_121,5,08:00:00,08:00:00"
"B1_trip_57,B1_222,6,08:00:00,08:00:00"
"B1_trip_57,B1_40,7,08:00:00,08:00:00"
"B1_trip_57,B1_150,8,08:00:00,08:00:00"
"B1_trip_57,B1_182,9,08:00:00,08:00:00"
"B1_trip_58,B1_267,1,08:00:00,08:00:00"
"B1_trip_58,B1_126,2,08:00:00,08:00:00"
"B1_trip_58,B1_90,3,08:00:00,08:00:00"
"B1_trip_58,B1_208,4,08:00:00,08:00:00"
"B1_trip_58,B1_81,5,08:00:00,08:00:00"
"B1_trip_58,B1_40,6,08:00:00,08:00:00"
"B1_trip_58,B1_114,7,08:00:00,08:00:00"
"B1_trip_58,B1_168,8,08:00:00,08:00:00"
"B1_trip_58,B1_169,9,08:00:00,08:00:00"
"B1_trip_60,B1_230,1,08:00:00,08:00:00"
"B1_trip_60,B1_82,2,08:00:00,08:00:00"
"B1_trip_60,B1_187,3,08:00:00,08:00:00"
"B1_trip_60,B1_34,4,08:00:00,08:00:00"
"B1_trip_60,B1_188,5,08:00:00,08:00:00"
"B1_trip_60,B1_91,6,08:00:00,08:00:00"
"B1_trip_60,B1_213,7,08:00:00,08:00:00"
"B1_trip_60,B1_232,8,08:00:00,08:00:00"
"B1_trip_60,B1_45,9,08:00:00,08:00:00"
"B1_trip_60,B1_67,10,08:00:00,08:00:00"
"B1_trip_60,B1_73,11,08:00:00,08:00:00"
"B1_trip_606,B1_284,1,08:00:00,08:00:00"
"B1_trip_606,B1_35,2,08:00:00,08:00:00"
"B1_trip_606,B1_204,3,08:00:00,08:00:00"
"B1_trip_606,B1_13,4,08:00:00,08:00:00"
"B1_trip_606,B1_208,5,08:00:00,08:00:00"
"B1_trip_606,B1_140,6,08:00:00,08:00:00"
"B1_trip_606,B1_258,7,08:00:00,08:00:00"
"B1_trip_606,B1_155,8,08:00:00,08:00:00"
"B1_trip_606,B1_262,9,08:00:00,08:00:00"
"B1_trip_606,B1_65,10,08:00:00,08:00:00"
"B1_trip_606,B1_182,11,08:00:00,08:00:00"
"B1_trip_606,B1_177,12,08:00:00,08:00:00"
"B1_trip_616,B1_56,1,08:00:00,08:00:00"
"B1_trip_616,B1_65,2,08:00:00,08:00:00"
"B1_trip_616,B1_150,3,08:00:00,08:00:00"
"B1_trip_616,B1_262,4,08:00:00,08:00:00"
"B1_trip_616,B1_155,5,08:00:00,08:00:00"
"B1_trip_616,B1_325,6,08:00:00,08:00:00"
"B1_trip_616,B1_226,7,08:00:00,08:00:00"
"B1_trip_616,B1_4,8,08:00:00,08:00:00"
"B1_trip_62,B1_53,1,08:00:00,08:00:00"
"B1_trip_62,B1_187,2,08:00:00,08:00:00"
"B1_trip_62,B1_34,3,08:00:00,08:00:00"
"B1_trip_62,B1_302,4,08:00:00,08:00:00"
"B1_trip_62,B1_234,5,08:00:00,08:00:00"
"B1_trip_62,B1_262,6,08:00:00,08:00:00"
"B1_trip_62,B1_171,7,08:00:00,08:00:00"
"B1_trip_62,B1_56,8,08:00:00,08:00:00"
"B1_trip_62,B1_108,9,08:00:00,08:00:00"
"B1_trip_64,B1_53,1,08:00:00,08:00:00"
"B1_trip_64,B1_187,2,08:00:00,08:00:00"
"B1_trip_64,B1_34,3,08:00:00,08:00:00"
"B1_trip_64,B1_17,4,08:00:00,08:00:00"
"B1_trip_64,B1_188,5,08:00:00,08:00:00"
"B1_trip_64,B1_91,6,08:00:00,08:00:00"
"B1_trip_64,B1_336,7,08:00:00,08:00:00"
"B1_trip_64,B1_213,8,08:00:00,08:00:00"
"B1_trip_64,B1_167,9,08:00:00,08:00:00"
"B1_trip_64,B1_169,10,08:00:00,08:00:00"
"B1_trip_66,B1_182,1,08:00:00,08:00:00"
"B1_trip_66,B1_150,2,08:00:00,08:00:00"
"B1_trip_66,B1_40,3,08:00:00,08:00:00"
"B1_trip_66,B1_155,4,08:00:00,08:00:00"
"B1_trip_66,B1_258,5,08:00:00,08:00:00"
"B1_trip_66,B1_63,6,08:00:00,08:00:00"
"B1_trip_66,B1_113,7,08:00:00,08:00:00"
"B1_trip_66,B1_298,8,08:00:00,08:00:00"
"B1_trip_66,B1_176,9,08:00:00,08:00:00"
"B1_trip_66,B1_139,10,08:00:00,08:00:00"
"B1_trip_66,B1_138,11,08:00:00,08:00:00"
"B1_trip_69,B1_141,1,08:00:00,08:00:00"
"B1_trip_69,B1_62,2,08:00:00,08:00:00"
"B1_trip_69,B1_172,3,08:00:00,08:00:00"
"B1_trip_69,B1_100,4,08:00:00,08:00:00"
"B1_trip_69,B1_301,5,08:00:00,08:00:00"
"B1_trip_69,B1_294,6,08:00:00,08:00:00"
"B1_trip_69,B1_336,7,08:00:00,08:00:00"
"B1_trip_69,B1_188,8,08:00:00,08:00:00"
"B1_trip_69,B1_17,9,08:00:00,08:00:00"
"B1_trip_69,B1_140,10,08:00:00,08:00:00"
"B1_trip_69,B1_202,11,08:00:00,08:00:00"
"B1_trip_69,B1_132,12,08:00:00,08:00:00"
"B1_trip_7,B1_117,1,08:00:00,08:00:00"
"B1_trip_7,B1_119,2,08:00:00,08:00:00"
"B1_trip_7,B1_116,3,08:00:00,08:00:00"
"B1_trip_7,B1_81,4,08:00:00,08:00:00"
"B1_trip_7,B1_208,5,08:00:00,08:00:00"
"B1_trip_7,B1_90,6,08:00:00,08:00:00"
"B1_trip_7,B1_235,7,08:00:00,08:00:00"
"B1_trip_7,B1_43,8,08:00:00,08:00:00"
"B1_trip_7,B1_23,9,08:00:00,08:00:00"
"B1_trip_7,B1_279,10,08:00:00,08:00:00"
"B1_trip_700,B1_59,1,08:00:00,08:00:00"
"B1_trip_700,B1_1,2,08:00:00,08:00:00"
"B1_trip_700,B1_293,3,08:00:00,08:00:00"
"B1_trip_700,B1_27,4,08:00:00,08:00:00"
"B1_trip_700,B1_126,5,08:00:00,08:00:00"
"B1_trip_700,B1_238,6,08:00:00,08:00:00"
"B1_trip_700,B1_92,7,08:00:00,08:00:00"
"B1_trip_700,B1_160,8,08:00:00,08:00:00"
"B1_trip_700,B1_3,9,08:00:00,08:00:00"
"B1_trip_701,B1_267,1,08:00:00,08:00:00"
"B1_trip_701,B1_126,2,08:00:00,08:00:00"
"B1_trip_701,B1_258,3,08:00:00,08:00:00"
"B1_trip_701,B1_23,4,08:00:00,08:00:00"
"B1_trip_701,B1_121,5,08:00:00,08:00:00"
"B1_trip_701,B1_81,6,08:00:00,08:00:00"
"B1_trip_701,B1_67,7,08:00:00,08:00:00"
"B1_trip_701,B1_45,8,08:00:00,08:00:00"
"B1_trip_701,B1_15,9,08:00:00,08:00:00"
"B1_trip_701,B1_135,10,08:00:00,08:00:00"
"B1_trip_702,B1_71,1,08:00:00,08:00:00"
"B1_trip_702,B1_85,2,08:00:00,08:00:00"
"B1_trip_702,B1_252,3,08:00:00,08:00:00"
"B1_trip_702,B1_195,4,08:00:00,08:00:00"
"B1_trip_702,B1_143,5,08:00:00,08:00:00"
"B1_trip_702,B1_268,6,08:00:00,08:00:00"
"B1_trip_702,B1_30,7,08:00:00,08:00:00"
"B1_trip_702,B1_121,8,08:00:00,08:00:00"
"B1_trip_702,B1_90,9,08:00:00,08:00:00"
"B1_trip_702,B1_208,10,08:00:00,08:00:00"
"B1_trip_702,B1_86,11,08:00:00,08:00:00"
"B1_trip_705,B1_19,1,08:00:00,08:00:00"
"B1_trip_705,B1_252,2,08:00:00,08:00:00"
"B1_trip_705,B1_126,3,08:00:00,08:00:00"
"B1_trip_705,B1_38,4,08:00:00,08:00:00"
"B1_trip_705,B1_208,5,08:00:00,08:00:00"
"B1_trip_705,B1_140,6,08:00:00,08:00:00"
"B1_trip_705,B1_222,7,08:00:00,08:00:00"
"B1_trip_705,B1_234,8,08:00:00,08:00:00"
"B1_trip_705,B1_168,9,08:00:00,08:00:00"
"B1_trip_705,B1_169,10,08:00:00,08:00:00"
"B1_trip_706,B1_236,1,08:00:00,08:00:00"
"B1_trip_706,B1_139,2,08:00:00,08:00:00"
"B1_trip_706,B1_113,3,08:00:00,08:00:00"
"B1_trip_706,B1_298,4,08:00:00,08:00:00"
"B1_trip_706,B1_208,5,08:00:00,08:00:00"
"B1_trip_706,B1_132,6,08:00:00,08:00:00"
"B1_trip_706,B1_202,7,08:00:00,08:00:00"
"B1_trip_706,B1_28,8,08:00:00,08:00:00"
"B1_trip_706,B1_146,9,08:00:00,08:00:00"
"B1_trip_706,B1_234,10,08:00:00,08:00:00"
"B1_trip_706,B1_168,11,08:00:00,08:00:00"
"B1_trip_706,B1_312,12,08:00:00,08:00:00"
"B1_trip_707,B1_89,1,08:00:00,08:00:00"
"B1_trip_707,B1_154,2,08:00:00,08:00:00"
"B1_trip_707,B1_150,3,08:00:00,08:00:00"
"B1_trip_707,B1_234,4,08:00:00,08:00:00"
"B1_trip_707,B1_40,5,08:00:00,08:00:00"
"B1_trip_707,B1_146,6,08:00:00,08:00:00"
"B1_trip_707,B1_81,7,08:00:00,08:00:00"
"B1_trip_707,B1_90,8,08:00:00,08:00:00"
"B1_trip_707,B1_186,9,08:00:00,08:00:00"
"B1_trip_707,B1_88,10,08:00:00,08:00:00"
"B1_trip_707,B1_126,11,08:00:00,08:00:00"
"B1_trip_72,B1_292,1,08:00:00,08:00:00"
"B1_trip_72,B1_46,2,08:00:00,08:00:00"
"B1_trip_72,B1_136,3,08:00:00,08:00:00"
"B1_trip_72,B1_188,4,08:00:00,08:00:00"
"B1_trip_72,B1_213,5,08:00:00,08:00:00"
"B1_trip_72,B1_277,6,08:00:00,08:00:00"
"B1_trip_72,B1_278,7,08:00:00,08:00:00"
"B1_trip_72,B1_39,8,08:00:00,08:00:00"
"B1_trip_72,B1_162,9,08:00:00,08:00:00"
"B1_trip_74,B1_218,1,08:00:00,08:00:00"
"B1_trip_74,B1_67,2,08:00:00,08:00:00"
"B1_trip_74,B1_45,3,08:00:00,08:00:00"
"B1_trip_74,B1_161,4,08:00:00,08:00:00"
"B1_trip_74,B1_294,5,08:00:00,08:00:00"
"B1_trip_74,B1_91,6,08:00:00,08:00:00"
"B1_trip_74,B1_188,7,08:00:00,08:00:00"
"B1_trip_74,B1_140,8,08:00:00,08:00:00"
"B1_trip_74,B1_208,9,08:00:00,08:00:00"
"B1_trip_74,B1_298,10,08:00:00,08:00:00"
"B1_trip_74,B1_8,11,08:00:00,08:00:00"
"B1_trip_74,B1_111,12,08:00:00,08:00:00"
"B1_trip_755,B1_269,1,08:00:00,08:00:00"
"B1_trip_755,B1_105,2,08:00:00,08:00:00"
"B1_trip_755,B1_199,3,08:00:00,08:00:00"
"B1_trip_755,B1_136,4,08:00:00,08:00:00"
"B1_trip_755,B1_121,5,08:00:00,08:00:00"
"B1_trip_755,B1_208,6,08:00:00,08:00:00"
"B1_trip_755,B1_132,7,08:00:00,08:00:00"
"B1_trip_755,B1_23,8,08:00:00,08:00:00"
"B1_trip_755,B1_16,9,08:00:00,08:00:00"
"B1_trip_755,B1_39,10,08:00:00,08:00:00"
"B1_trip_755,B1_271,11,08:00:00,08:00:00"
"B1_trip_76,B1_20,1,08:00:00,08:00:00"
"B1_trip_76,B1_15,2,08:00:00,08:00:00"
"B1_trip_76,B1_161,3,08:00:00,08:00:00"
"B1_trip_76,B1_91,4,08:00:00,08:00:00"
"B1_trip_76,B1_17,5,08:00:00,08:00:00"
"B1_trip_76,B1_81,6,08:00:00,08:00:00"
"B1_trip_76,B1_208,7,08:00:00,08:00:00"
"B1_trip_76,B1_13,8,08:00:00,08:00:00"
"B1_trip_76,B1_309,9,08:00:00,08:00:00"
"B1_trip_76,B1_219,10,08:00:00,08:00:00"
"B1_trip_76,B1_310,11,08:00:00,08:00:00"
"B1_trip_777,B1_120,1,08:00:00,08:00:00"
"B1_trip_777,B1_199,2,08:00:00,08:00:00"
"B1_trip_777,B1_136,3,08:00:00,08:00:00"
"B1_trip_777,B1_100,4,08:00:00,08:00:00"
"B1_trip_777,B1_31,5,08:00:00,08:00:00"
"B1_trip_777,B1_146,6,08:00:00,08:00:00"
"B1_trip_777,B1_234,7,08:00:00,08:00:00"
"B1_trip_777,B1_262,8,08:00:00,08:00:00"
"B1_trip_777,B1_154,9,08:00:00,08:00:00"
"B1_trip_777,B1_240,10,08:00:00,08:00:00"
"B1_trip_777,B1_285,11,08:00:00,08:00:00"
"B1_trip_78,B1_307,1,08:00:00,08:00:00"
"B1_trip_78,B1_133,2,08:00:00,08:00:00"
"B1_trip_78,B1_299,3,08:00:00,08:00:00"
"B1_trip_78,B1_30,4,08:00:00,08:00:00"
"B1_trip_78,B1_38,5,08:00:00,08:00:00"
"B1_trip_78,B1_27,6,08:00:00,08:00:00"
"B1_trip_78,B1_126,7,08:00:00,08:00:00"
"B1_trip_78,B1_267,8,08:00:00,08:00:00"
"B1_trip_79,B1_170,1,08:00:00,08:00:00"
"B1_trip_79,B1_110,2,08:00:00,08:00:00"
"B1_trip_79,B1_42,3,08:00:00,08:00:00"
"B1_trip_79,B1_121,4,08:00:00,08:00:00"
"B1_trip_79,B1_30,5,08:00:00,08:00:00"
"B1_trip_79,B1_23,6,08:00:00,08:00:00"
"B1_trip_79,B1_279,7,08:00:00,08:00:00"
"B1_trip_8,B1_75,1,08:00:00,08:00:00"
"B1_trip_8,B1_136,2,08:00:00,08:00:00"
"B1_trip_8,B1_188,3,08:00:00,08:00:00"
"B1_trip_8,B1_70,4,08:00:00,08:00:00"
"B1_trip_8,B1_91,5,08:00:00,08:00:00"
"B1_trip_8,B1_91,6,08:00:00,08:00:00"
"B1_trip_8,B1_148,7,08:00:00,08:00:00"
"B1_trip_8,B1_39,8,08:00:00,08:00:00"
"B1_trip_8,B1_68,9,08:00:00,08:00:00"
"B1_trip_8,B1_312,10,08:00:00,08:00:00"
"B1_trip_80,B1_227,1,08:00:00,08:00:00"
"B1_trip_80,B1_105,2,08:00:00,08:00:00"
"B1_trip_80,B1_77,3,08:00:00,08:00:00"
"B1_trip_80,B1_31,4,08:00:00,08:00:00"
"B1_trip_80,B1_81,5,08:00:00,08:00:00"
"B1_trip_80,B1_121,6,08:00:00,08:00:00"
"B1_trip_80,B1_258,7,08:00:00,08:00:00"
"B1_trip_80,B1_307,8,08:00:00,08:00:00"
"B1_trip_81,B1_176,1,08:00:00,08:00:00"
"B1_trip_81,B1_273,2,08:00:00,08:00:00"
"B1_trip_81,B1_317,3,08:00:00,08:00:00"
"B1_trip_81,B1_155,4,08:00:00,08:00:00"
"B1_trip_81,B1_262,5,08:00:00,08:00:00"
"B1_trip_81,B1_154,6,08:00:00,08:00:00"
"B1_trip_81,B1_56,7,08:00:00,08:00:00"
"B1_trip_81,B1_118,8,08:00:00,08:00:00"
"B1_trip_82,B1_164,1,08:00:00,08:00:00"
"B1_trip_82,B1_262,2,08:00:00,08:00:00"
"B1_trip_82,B1_234,3,08:00:00,08:00:00"
"B1_trip_82,B1_249,4,08:00:00,08:00:00"
"B1_trip_82,B1_258,5,08:00:00,08:00:00"
"B1_trip_82,B1_308,6,08:00:00,08:00:00"
"B1_trip_82,B1_84,7,08:00:00,08:00:00"
"B1_trip_82,B1_86,8,08:00:00,08:00:00"
"B1_trip_83,B1_117,1,08:00:00,08:00:00"
"B1_trip_83,B1_119,2,08:00:00,08:00:00"
"B1_trip_83,B1_64,3,08:00:00,08:00:00"
"B1_trip_83,B1_301,4,08:00:00,08:00:00"
"B1_trip_83,B1_98,5,08:00:00,08:00:00"
"B1_trip_83,B1_217,6,08:00:00,08:00:00"
"B1_trip_83,B1_185,7,08:00:00,08:00:00"
"B1_trip_83,B1_65,8,08:00:00,08:00:00"
"B1_trip_83,B1_56,9,08:00:00,08:00:00"
"B1_trip_83,B1_118,10,08:00:00,08:00:00"
"B1_trip_84,B1_86,1,08:00:00,08:00:00"
"B1_trip_84,B1_140,2,08:00:00,08:00:00"
"B1_trip_84,B1_258,3,08:00:00,08:00:00"
"B1_trip_84,B1_40,4,08:00:00,08:00:00"
"B1_trip_84,B1_58,5,08:00:00,08:00:00"
"B1_trip_84,B1_65,6,08:00:00,08:00:00"
"B1_trip_84,B1_182,7,08:00:00,08:00:00"
"B1_trip_85,B1_162,1,08:00:00,08:00:00"
"B1_trip_85,B1_74,2,08:00:00,08:00:00"
"B1_trip_85,B1_39,3,08:00:00,08:00:00"
"B1_trip_85,B1_28,4,08:00:00,08:00:00"
"B1_trip_85,B1_140,5,08:00:00,08:00:00"
"B1_trip_85,B1_63,6,08:00:00,08:00:00"
"B1_trip_85,B1_208,7,08:00:00,08:00:00"
"B1_trip_85,B1_113,8,08:00:00,08:00:00"
"B1_trip_85,B1_214,9,08:00:00,08:00:00"
"B1_trip_85,B1_215,10,08:00:00,08:00:00"
"B1_trip_87,B1_227,1,08:00:00,08:00:00"
"B1_trip_87,B1_121,2,08:00:00,08:00:00"
"B1_trip_87,B1_44,3,08:00:00,08:00:00"
"B1_trip_87,B1_146,4,08:00:00,08:00:00"
"B1_trip_87,B1_40,5,08:00:00,08:00:00"
"B1_trip_87,B1_150,6,08:00:00,08:00:00"
"B1_trip_87,B1_171,7,08:00:00,08:00:00"
"B1_trip_87,B1_118,8,08:00:00,08:00:00"
"B1_trip_88,B1_227,1,08:00:00,08:00:00"
"B1_trip_88,B1_196,2,08:00:00,08:00:00"
"B1_trip_88,B1_143,3,08:00:00,08:00:00"
"B1_trip_88,B1_330,4,08:00:00,08:00:00"
"B1_trip_88,B1_30,5,08:00:00,08:00:00"
"B1_trip_88,B1_23,6,08:00:00,08:00:00"
"B1_trip_88,B1_47,7,08:00:00,08:00:00"
"B1_trip_88,B1_159,8,08:00:00,08:00:00"
"B1_trip_89,B1_227,1,08:00:00,08:00:00"
"B1_trip_89,B1_105,2,08:00:00,08:00:00"
"B1_trip_89,B1_199,3,08:00:00,08:00:00"
"B1_trip_89,B1_136,4,08:00:00,08:00:00"
"B1_trip_89,B1_121,5,08:00:00,08:00:00"
"B1_trip_89,B1_30,6,08:00:00,08:00:00"
"B1_trip_89,B1_211,7,08:00:00,08:00:00"
"B1_trip_89,B1_159,8,08:00:00,08:00:00"
"B1_trip_9,B1_26,1,08:00:00,08:00:00"
"B1_trip_9,B1_201,2,08:00:00,08:00:00"
"B1_trip_9,B1_67,3,08:00:00,08:00:00"
"B1_trip_9,B1_45,4,08:00:00,08:00:00"
"B1_trip_9,B1_188,5,08:00:00,08:00:00"
"B1_trip_9,B1_17,6,08:00:00,08:00:00"
"B1_trip_9,B1_81,7,08:00:00,08:00:00"
"B1_trip_9,B1_202,8,08:00:00,08:00:00"
"B1_trip_9,B1_149,9,08:00:00,08:00:00"
"B1_trip_90,B1_227,1,08:00:00,08:00:00"
"B1_trip_90,B1_176,2,08:00:00,08:00:00"
"B1_trip_90,B1_292,3,08:00:00,08:00:00"
"B1_trip_90,B1_208,4,08:00:00,08:00:00"
"B1_trip_90,B1_334,5,08:00:00,08:00:00"
"B1_trip_90,B1_121,6,08:00:00,08:00:00"
"B1_trip_90,B1_30,7,08:00:00,08:00:00"
"B1_trip_90,B1_88,8,08:00:00,08:00:00"
"B1_trip_90,B1_126,9,08:00:00,08:00:00"
"B1_trip_G1,B1_123,1,08:00:00,08:00:00"
"B1_trip_G1,B1_160,2,08:00:00,08:00:00"
"B1_trip_G1,B1_92,3,08:00:00,08:00:00"
"B1_trip_G1,B1_252,4,08:00:00,08:00:00"
"B1_trip_G1,B1_27,5,08:00:00,08:00:00"
"B1_trip_G1,B1_54,6,08:00:00,08:00:00"
"B1_trip_G1,B1_90,7,08:00:00,08:00:00"
"B1_trip_G1,B1_208,8,08:00:00,08:00:00"
"B1_trip_G1,B1_140,9,08:00:00,08:00:00"
"B1_trip_G1,B1_234,10,08:00:00,08:00:00"
"B1_trip_G1,B1_40,11,08:00:00,08:00:00"
"B1_trip_G1,B1_181,12,08:00:00,08:00:00"
"B1_trip_G2,B1_123,1,08:00:00,08:00:00"
"B1_trip_G2,B1_238,2,08:00:00,08:00:00"
"B1_trip_G2,B1_126,3,08:00:00,08:00:00"
"B1_trip_G2,B1_192,4,08:00:00,08:00:00"
"B1_trip_G2,B1_90,5,08:00:00,08:00:00"
"B1_trip_G2,B1_208,6,08:00:00,08:00:00"
"B1_trip_G2,B1_81,7,08:00:00,08:00:00"
"B1_trip_G2,B1_17,8,08:00:00,08:00:00"
"B1_trip_G2,B1_102,9,08:00:00,08:00:00"
"B1_trip_G2,B1_60,10,08:00:00,08:00:00"
"B1_trip_G2,B1_36,11,08:00:00,08:00:00"
"B1_trip_M 10,B1_72,1,08:00:00,08:00:00"
"B1_trip_M 10,B1_152,2,08:00:00,08:00:00"
"B1_trip_M 10,B1_122,3,08:00:00,08:00:00"
"B1_trip_M 10,B1_87,4,08:00:00,08:00:00"
"B1_trip_M 10,B1_205,5,08:00:00,08:00:00"
"B1_trip_M 10,B1_113,6,08:00:00,08:00:00"
"B1_trip_M 10,B1_143,7,08:00:00,08:00:00"
"B1_trip_M 10,B1_29,8,08:00:00,08:00:00"
"B1_trip_M 5,B1_7,1,08:00:00,08:00:00"
"B1_trip_M 5,B1_142,2,08:00:00,08:00:00"
"B1_trip_M 5,B1_180,3,08:00:00,08:00:00"
"B1_trip_M 5,B1_24,4,08:00:00,08:00:00"
"B1_trip_M 5,B1_28,5,08:00:00,08:00:00"
"B1_trip_M 5,B1_81,6,08:00:00,08:00:00"
"B1_trip_M 5,B1_208,7,08:00:00,08:00:00"
"B1_trip_M 5,B1_194,8,08:00:00,08:00:00"
"B1_trip_M 5,B1_9,9,08:00:00,08:00:00"
"B1_trip_M 7,B1_115,1,08:00:00,08:00:00"
"B1_trip_M 7,B1_183,2,08:00:00,08:00:00"
"B1_trip_M 7,B1_92,3,08:00:00,08:00:00"
"B1_trip_M 7,B1_238,4,08:00:00,08:00:00"
